date,close,volume,amount,pe_ttm,pe_median,pb,pb_median,dividend_yield
2011-07-20,3091.57,44118331.0,,13.59,24.56,2.26,3.33,
2011-07-21,3059.14,44084691.0,,13.48,24.16,2.24,3.27,
2011-07-22,3067.99,37257255.0,,13.49,24.34,2.24,3.28,
2011-07-25,2968.29,67180996.0,,13.13,23.23,2.18,3.12,
2011-07-26,2977.77,43515457.0,,13.2,23.17,2.19,3.15,
2011-07-27,3000.05,48385612.0,,13.26,23.48,2.2,3.16,
2011-07-28,2981.0,48138984.0,,13.19,23.37,2.19,3.18,
2011-07-29,2972.08,46298253.0,,13.18,23.13,2.19,3.11,
2011-08-01,2977.72,33886949.0,,13.17,23.3,2.19,3.14,
2011-08-02,2956.38,38978357.0,,13.05,23.35,2.17,3.14,
2011-08-03,2954.87,38668362.0,,13.05,23.38,2.17,3.13,
2011-08-04,2960.31,32985719.0,,13.06,23.38,2.17,3.12,
2011-08-05,2897.42,49316854.0,,12.8,22.79,2.12,3.04,
2011-08-08,2793.9,71517766.0,,12.37,21.72,2.05,2.9,
2011-08-09,2798.19,69842676.0,,12.35,21.64,2.05,2.87,
2011-08-10,2824.12,58659312.0,,12.44,21.69,2.06,2.87,
2011-08-11,2866.92,58997689.0,,12.58,22.17,2.08,2.9,
2011-08-12,2875.37,57197406.0,,12.61,22.35,2.09,2.93,
2011-08-15,2917.88,59875476.0,,12.77,22.29,2.12,2.99,
2011-08-16,2897.58,50962681.0,,12.62,22.48,2.1,2.95,
2011-08-17,2886.01,39178179.0,,12.56,22.33,2.09,2.95,
2011-08-18,2834.25,40768883.0,,12.34,21.6,2.06,2.89,
2011-08-19,2807.66,43259650.0,,12.18,21.52,2.03,2.82,
2011-08-22,2777.79,34209685.0,,11.98,21.26,2.01,2.8,
2011-08-23,2821.0,32620514.0,,12.13,21.77,2.04,2.86,
2011-08-24,2810.02,35301565.0,,12.06,21.42,2.03,2.84,
2011-08-25,2903.84,72216845.0,,12.38,22.29,2.09,2.96,
2011-08-26,2901.22,45604102.0,,12.21,22.17,2.05,2.93,
2011-08-29,2852.81,44267850.0,,12.0,21.94,2.02,2.85,
2011-08-30,2841.74,43137872.0,,11.97,22.01,2.01,2.84,
2011-08-31,2846.78,32107899.0,,11.99,21.86,2.01,2.86,
2011-09-01,2834.53,30118702.0,,11.95,21.71,2.01,2.85,
2011-09-02,2803.85,29317116.0,,11.82,21.29,1.99,2.81,
2011-09-05,2743.82,32005660.0,,11.61,20.76,1.95,2.71,
2011-09-06,2723.3,29713982.0,,11.56,20.47,1.94,2.69,
2011-09-07,2779.09,33265381.0,,11.76,21.04,1.98,2.75,
2011-09-08,2756.11,26838735.0,,11.7,20.82,1.97,2.72,
2011-09-09,2751.1,27073503.0,,11.7,20.78,1.97,2.73,
2011-09-13,2720.28,26713764.0,,11.59,20.44,1.95,2.7,
2011-09-14,2733.11,30424780.0,,11.63,20.55,1.95,2.74,
2011-09-15,2729.05,31171925.0,,11.59,20.56,1.95,2.76,
2011-09-16,2733.99,27555932.0,,11.62,20.49,1.96,2.76,
2011-09-19,2679.27,29090941.0,,11.42,19.98,1.93,2.7,
2011-09-20,2689.85,25598681.0,,11.46,20.04,1.93,2.72,
2011-09-21,2771.01,56194171.0,,11.75,20.86,1.98,2.83,
2011-09-22,2685.69,47102660.0,,11.43,20.17,1.93,2.72,
2011-09-23,2669.48,42592224.0,,11.38,20.15,1.92,2.71,
2011-09-26,2610.92,39175124.0,,11.18,20.04,1.89,2.66,
2011-09-27,2637.88,35021974.0,,11.29,20.35,1.9,2.67,
2011-09-28,2610.59,34169555.0,,11.21,20.05,1.89,2.65,
2011-09-29,2588.19,37093593.0,,11.15,19.81,1.88,2.61,
2011-09-30,2581.35,32050822.0,,11.13,19.48,1.88,2.57,
2011-10-10,2557.08,28325122.0,,11.07,19.39,1.87,2.54,
2011-10-11,2551.99,45029848.0,,11.1,18.72,1.87,2.53,
2011-10-12,2644.76,65945680.0,,11.42,19.31,1.92,2.64,
2011-10-13,2662.6,60426201.0,,11.49,19.54,1.94,2.68,
2011-10-14,2653.78,38336948.0,,11.47,19.55,1.93,2.65,
2011-10-17,2666.95,36158315.0,,11.53,19.69,1.94,2.62,
2011-10-18,2592.21,39373448.0,,11.29,19.01,1.9,2.54,
2011-10-19,2583.08,31116166.0,,11.26,18.88,1.9,2.54,
2011-10-20,2520.53,39842462.0,,11.05,18.39,1.86,2.44,
2011-10-21,2507.88,29843503.0,,11.01,18.06,1.85,2.4,
2011-10-24,2576.67,46345801.0,,11.26,18.55,1.89,2.46,
2011-10-25,2625.43,57967375.0,,11.42,19.27,1.92,2.52,
2011-10-26,2651.65,73098240.0,,11.47,19.26,1.93,2.53,
2011-10-27,2657.48,48820391.0,,11.4,19.0,1.93,2.54,
2011-10-28,2709.02,71643105.0,,11.39,19.87,1.93,2.61,
2011-10-31,2695.31,50407112.0,,11.22,19.89,1.9,2.55,
2011-11-01,2697.53,55206651.0,,11.23,19.95,1.9,2.55,
2011-11-02,2742.39,64361584.0,,11.38,20.2,1.93,2.63,
2011-11-03,2744.3,84820760.0,,11.39,20.39,1.93,2.67,
2011-11-04,2763.75,61958218.0,,11.49,20.62,1.95,2.68,
2011-11-07,2736.25,45375056.0,,11.39,20.23,1.93,2.66,
2011-11-08,2727.71,47884252.0,,11.39,20.02,1.93,2.62,
2011-11-09,2751.65,46877960.0,,11.47,20.22,1.94,2.64,
2011-11-10,2699.59,51173702.0,,11.25,19.83,1.91,2.58,
2011-11-11,2695.0,36636696.0,,11.26,19.83,1.91,2.56,
2011-11-14,2750.2,46390943.0,,11.47,20.43,1.94,2.65,
2011-11-15,2744.68,41759864.0,,11.45,20.68,1.94,2.67,
2011-11-16,2670.12,55949239.0,,11.17,20.0,1.89,2.6,
2011-11-17,2662.02,35247652.0,,11.15,19.98,1.89,2.6,
2011-11-18,2606.5,42414718.0,,10.96,19.27,1.86,2.52,
2011-11-21,2609.69,27971896.0,,10.95,19.32,1.86,2.51,
2011-11-22,2609.48,29069078.0,,10.94,19.34,1.85,2.52,
2011-11-23,2584.01,28531412.0,,10.87,19.01,1.84,2.49,
2011-11-24,2588.92,30319601.0,,10.89,19.12,1.85,2.49,
2011-11-25,2569.97,23913766.0,,10.81,18.92,1.83,2.46,
2011-11-28,2573.32,25666936.0,,10.83,18.79,1.83,2.46,
2011-11-29,2608.57,30025878.0,,10.95,19.18,1.86,2.52,
2011-11-30,2521.52,42352645.0,,10.64,18.21,1.8,2.41,
2011-12-01,2583.61,63520252.0,,10.89,18.61,1.85,2.45,
2011-12-02,2557.31,32183703.0,,10.81,18.6,1.83,2.43,
2011-12-05,2521.39,32063388.0,,10.75,18.29,1.82,2.38,
2011-12-06,2516.34,26297581.0,,10.71,18.36,1.81,2.39,
2011-12-07,2528.23,23261839.0,,10.73,18.51,1.81,2.4,
2011-12-08,2525.0,27777744.0,,10.72,18.51,1.81,2.41,
2011-12-09,2503.46,24029059.0,,10.66,18.13,1.8,2.38,
2011-12-12,2477.69,21901249.0,,10.56,17.89,1.78,2.36,
2011-12-13,2421.93,35717534.0,,10.4,17.35,1.76,2.3,
2011-12-14,2397.48,25320109.0,,10.33,16.93,1.75,2.24,
2011-12-15,2340.79,36750834.0,,10.13,16.46,1.71,2.13,
2011-12-16,2390.13,36302339.0,,10.31,16.66,1.74,2.19,
2011-12-19,2384.41,37909752.0,,10.27,16.55,1.74,2.2,
2011-12-20,2377.07,32402327.0,,10.25,16.46,1.73,2.18,
2011-12-21,2339.11,31209525.0,,10.16,16.2,1.72,2.12,
2011-12-22,2341.34,36683858.0,,10.17,16.02,1.72,2.11,
2011-12-23,2359.16,33161904.0,,10.25,16.2,1.73,2.13,
2011-12-26,2335.7,28224087.0,,10.17,15.95,1.72,2.09,
2011-12-27,2305.03,29277314.0,,10.08,15.67,1.7,2.09,
2011-12-28,2307.93,32882020.0,,10.11,15.64,1.71,2.11,
2011-12-29,2311.36,30887700.0,,10.14,15.7,1.71,2.11,
2011-12-30,2345.74,35865243.0,,10.26,15.9,1.73,2.15,
2012-01-04,2298.75,34344567.0,,10.24,16.1,1.73,2.17,
2012-01-05,2276.39,43016480.0,,10.19,15.81,1.72,2.14,
2012-01-06,2290.6,35198992.0,,10.26,16.08,1.73,2.16,
2012-01-09,2368.57,54727341.0,,10.54,16.9,1.78,2.25,
2012-01-10,2447.35,81154989.0,,10.8,17.63,1.82,2.34,
2012-01-11,2435.61,58705674.0,,10.74,17.38,1.81,2.33,
2012-01-12,2435.22,47121275.0,,10.71,17.14,1.81,2.33,
2012-01-13,2394.33,45513997.0,,10.61,16.92,1.79,2.27,
2012-01-16,2345.65,30527145.0,,10.46,16.61,1.77,2.2,
2012-01-17,2460.6,64205648.0,,10.86,17.58,1.83,2.34,
2012-01-18,2422.19,63892358.0,,10.71,17.16,1.81,2.29,
2012-01-19,2468.35,55615726.0,,10.87,17.45,1.83,2.35,
2012-01-20,2504.09,54529783.0,,10.98,17.94,1.85,2.36,
2012-01-30,2460.72,43517148.0,,10.79,17.79,1.82,2.32,
2012-01-31,2464.26,30701501.0,,10.82,17.79,1.83,2.32,
2012-02-01,2428.99,35015374.0,,10.7,17.44,1.81,2.27,
2012-02-02,2486.24,42066985.0,,10.92,17.83,1.84,2.32,
2012-02-03,2506.09,49949240.0,,10.99,17.97,1.85,2.35,
2012-02-06,2504.32,45079905.0,,10.97,18.0,1.85,2.36,
2012-02-07,2457.95,39679164.0,,10.79,17.76,1.82,2.31,
2012-02-08,2528.24,56186456.0,,11.05,18.46,1.86,2.39,
2012-02-09,2529.23,59299751.0,,11.06,18.41,1.87,2.4,
2012-02-10,2533.62,61575877.0,,11.05,18.33,1.86,2.4,
2012-02-13,2531.98,51913973.0,,11.02,18.29,1.86,2.42,
2012-02-14,2522.11,40430101.0,,10.98,18.43,1.85,2.41,
2012-02-15,2549.61,58090370.0,,11.07,18.81,1.87,2.45,
2012-02-16,2536.07,54395431.0,,11.01,18.57,1.86,2.45,
2012-02-17,2537.09,38994716.0,,11.02,18.56,1.86,2.43,
2012-02-20,2540.71,56153329.0,,11.05,18.54,1.86,2.43,
2012-02-21,2562.45,47894808.0,,11.13,18.82,1.88,2.46,
2012-02-22,2597.48,76376656.0,,11.22,19.07,1.89,2.51,
2012-02-23,2606.26,70377126.0,,11.24,19.38,1.9,2.53,
2012-02-24,2648.02,85999708.0,,11.39,19.8,1.92,2.57,
2012-02-27,2656.57,101514034.0,,11.43,20.29,1.93,2.57,
2012-02-28,2662.46,77592536.0,,11.46,20.51,1.93,2.59,
2012-02-29,2634.14,59120206.0,,11.35,20.59,1.91,2.55,
2012-03-01,2633.35,42148441.0,,11.33,20.5,1.91,2.55,
2012-03-02,2679.93,64122034.0,,11.48,20.78,1.93,2.6,
2012-03-05,2662.7,71395458.0,,11.38,20.75,1.92,2.58,
2012-03-06,2621.05,62447148.0,,11.22,20.29,1.89,2.52,
2012-03-07,2603.0,56948733.0,,11.15,20.22,1.88,2.51,
2012-03-08,2635.79,57549413.0,,11.26,20.66,1.89,2.55,
2012-03-09,2664.3,55258921.0,,11.33,20.98,1.91,2.56,
2012-03-12,2654.4,62327216.0,,11.28,20.84,1.9,2.59,
2012-03-13,2681.07,58404469.0,,11.37,21.09,1.91,2.62,
2012-03-14,2605.11,108426540.0,,11.12,20.47,1.87,2.54,
2012-03-15,2585.55,72565960.0,,11.07,20.3,1.86,2.51,
2012-03-16,2623.52,58091259.0,,11.18,20.65,1.88,2.54,
2012-03-19,2630.01,57646625.0,,11.19,20.97,1.88,2.56,
2012-03-20,2584.45,58114065.0,,11.05,20.3,1.85,2.49,
2012-03-21,2587.79,58002544.0,,11.05,20.28,1.85,2.47,
2012-03-22,2583.75,44926777.0,,11.04,20.05,1.85,2.45,
2012-03-23,2552.94,43329256.0,,10.95,19.68,1.83,2.41,
2012-03-26,2555.44,31816211.0,,10.96,19.61,1.82,2.4,
2012-03-27,2547.14,35944604.0,,11.0,19.8,1.81,2.4,
2012-03-28,2474.9,50005790.0,,10.8,19.14,1.77,2.33,
2012-03-29,2443.12,46131304.0,,10.64,18.67,1.74,2.26,
2012-03-30,2454.9,37027086.0,,10.73,18.75,1.73,2.28,
2012-04-05,2512.83,54331687.0,,10.87,19.42,1.76,2.33,
2012-04-06,2519.83,42368576.0,,10.88,19.58,1.76,2.34,
2012-04-09,2495.15,35370986.0,,10.79,19.19,1.74,2.31,
2012-04-10,2519.79,41335905.0,,10.88,19.51,1.76,2.34,
2012-04-11,2520.04,42510310.0,,10.89,19.58,1.76,2.32,
2012-04-12,2570.44,56488409.0,,11.03,19.99,1.78,2.36,
2012-04-13,2580.45,53092643.0,,11.05,20.06,1.79,2.38,
2012-04-16,2574.04,40839700.0,,11.02,20.08,1.78,2.38,
2012-04-17,2541.88,37815467.0,,10.97,19.96,1.77,2.34,
2012-04-18,2599.91,58688408.0,,11.19,20.63,1.8,2.4,
2012-04-19,2596.06,46448109.0,,11.15,20.53,1.8,2.4,
2012-04-20,2626.84,61446379.0,,11.27,20.82,1.82,2.44,
2012-04-23,2606.04,58664938.0,,11.17,20.39,1.8,2.43,
2012-04-24,2604.87,71139558.0,,11.22,20.54,1.8,2.39,
2012-04-25,2625.99,62468053.0,,11.28,20.71,1.81,2.41,
2012-04-26,2631.49,58965667.0,,11.25,20.93,1.81,2.41,
2012-04-27,2626.16,48233586.0,,11.23,21.3,1.78,2.4,
2012-05-02,2683.49,80148654.0,,11.22,22.04,1.77,2.42,
2012-05-03,2691.52,59361090.0,,11.22,22.09,1.77,2.44,
2012-05-04,2715.88,63218086.0,,11.28,22.5,1.78,2.46,
2012-05-07,2717.78,68547314.0,,11.28,22.66,1.78,2.47,
2012-05-08,2709.12,63110840.0,,11.25,22.53,1.77,2.45,
2012-05-09,2657.51,58400283.0,,11.06,22.1,1.74,2.4,
2012-05-10,2657.21,46962576.0,,11.06,21.94,1.74,2.4,
2012-05-11,2636.92,41006143.0,,10.99,21.7,1.73,2.39,
2012-05-14,2615.53,52082484.0,,10.9,21.67,1.72,2.36,
2012-05-15,2617.37,45767271.0,,10.88,21.62,1.72,2.38,
2012-05-16,2574.65,43280274.0,,10.73,21.2,1.69,2.34,
2012-05-17,2613.94,43728389.0,,10.87,21.48,1.71,2.38,
2012-05-18,2573.98,43422124.0,,10.72,21.01,1.69,2.34,
2012-05-21,2587.23,38602090.0,,10.76,21.17,1.7,2.34,
2012-05-22,2627.52,42773529.0,,10.87,21.5,1.71,2.39,
2012-05-23,2616.87,43719531.0,,10.82,21.42,1.71,2.39,
2012-05-24,2595.26,42844066.0,,10.77,21.27,1.7,2.35,
2012-05-25,2573.1,39273004.0,,10.69,21.09,1.69,2.32,
2012-05-28,2614.69,56339275.0,,10.82,21.53,1.71,2.36,
2012-05-29,2650.85,72135637.0,,10.94,21.78,1.73,2.39,
2012-05-30,2642.26,51855436.0,,10.9,21.84,1.72,2.39,
2012-05-31,2632.04,44107469.0,,10.84,21.77,1.72,2.38,
2012-06-01,2633.0,44191056.0,,10.85,21.67,1.72,2.38,
2012-06-04,2559.03,52478502.0,,10.59,20.71,1.68,2.3,
2012-06-05,2558.84,37779910.0,,10.6,20.61,1.68,2.29,
2012-06-06,2557.4,33857694.0,,10.6,20.42,1.68,2.31,
2012-06-07,2542.18,34841186.0,,10.53,20.27,1.67,2.29,
2012-06-08,2524.33,43856426.0,,10.47,20.22,1.67,2.27,
2012-06-11,2558.26,40098260.0,,10.57,20.67,1.69,2.34,
2012-06-12,2540.18,37936676.0,,10.5,20.51,1.67,2.29,
2012-06-13,2580.64,45014568.0,,10.61,20.86,1.7,2.35,
2012-06-14,2560.42,40247934.0,,10.5,20.75,1.69,2.35,
2012-06-15,2568.05,42786078.0,,10.56,20.69,1.7,2.34,
2012-06-18,2581.21,35693628.0,,10.6,20.85,1.71,2.34,
2012-06-19,2558.62,32700553.0,,10.53,20.43,1.7,2.33,
2012-06-20,2552.61,29850639.0,,10.51,20.42,1.7,2.31,
2012-06-21,2512.19,35396732.0,,10.37,20.02,1.68,2.28,
2012-06-25,2456.52,40106735.0,,10.17,19.46,1.66,2.23,
2012-06-26,2454.92,31734008.0,,10.16,19.6,1.66,2.23,
2012-06-27,2447.2,30007553.0,,10.15,19.48,1.66,2.2,
2012-06-28,2425.73,30543113.0,,10.07,19.02,1.65,2.17,
2012-06-29,2461.61,37994941.0,,10.2,19.29,1.67,2.21,
2012-07-02,2465.24,40510078.0,,10.34,19.5,1.69,2.25,
2012-07-03,2468.72,38693354.0,,10.36,19.72,1.69,2.24,
2012-07-04,2464.92,34452142.0,,10.35,19.62,1.69,2.24,
2012-07-05,2430.37,34726145.0,,10.26,19.31,1.67,2.19,
2012-07-06,2472.61,49610605.0,,10.36,19.74,1.69,2.25,
2012-07-09,2416.04,49223302.0,,10.13,19.2,1.65,2.18,
2012-07-10,2406.71,35549984.0,,10.11,18.93,1.65,2.18,
2012-07-11,2425.57,37624312.0,,10.15,19.3,1.66,2.23,
2012-07-12,2449.18,56717691.0,,10.19,19.71,1.66,2.25,
2012-07-13,2450.63,36725256.0,,10.21,19.47,1.67,2.24,
2012-07-16,2399.73,42771870.0,,10.07,19.18,1.65,2.19,
2012-07-17,2414.2,33424329.0,,10.12,19.2,1.65,2.18,
2012-07-18,2414.34,41751788.0,,10.13,19.05,1.66,2.2,
2012-07-19,2424.32,46949052.0,,10.19,19.05,1.67,2.22,
2012-07-20,2398.46,37619754.0,,10.1,18.87,1.65,2.2,
2012-07-23,2365.43,32390369.0,,9.97,18.77,1.63,2.16,
2012-07-24,2375.99,30310079.0,,9.98,19.14,1.63,2.16,
2012-07-25,2360.08,24896501.0,,9.93,18.98,1.63,2.13,
2012-07-26,2347.49,31314094.0,,9.89,18.91,1.62,2.11,
2012-07-27,2349.11,31090525.0,,9.92,18.95,1.62,2.12,
2012-07-30,2335.79,30484851.0,,9.87,18.81,1.62,2.11,
2012-07-31,2332.92,32099723.0,,9.91,18.6,1.62,2.08,
2012-08-01,2358.65,31420848.0,,9.99,18.75,1.63,2.09,
2012-08-02,2334.88,31516159.0,,9.93,18.5,1.62,2.05,
2012-08-03,2353.74,29769785.0,,10.0,18.87,1.63,2.1,
2012-08-06,2385.61,41820665.0,,10.08,19.23,1.65,2.13,
2012-08-07,2388.87,38285489.0,,10.07,19.26,1.64,2.14,
2012-08-08,2389.79,37810451.0,,10.1,19.21,1.65,2.14,
2012-08-09,2411.7,35658951.0,,10.16,19.53,1.66,2.17,
2012-08-10,2399.75,34702995.0,,10.11,19.46,1.65,2.15,
2012-08-13,2351.93,44783546.0,,9.97,19.17,1.63,2.08,
2012-08-14,2357.02,39850066.0,,9.99,19.31,1.63,2.11,
2012-08-15,2331.62,30580176.0,,9.89,19.13,1.61,2.08,
2012-08-16,2319.67,25902905.0,,9.86,18.85,1.6,2.07,
2012-08-17,2313.48,26065717.0,,9.85,18.69,1.6,2.07,
2012-08-20,2301.79,27402033.0,,9.81,18.69,1.59,2.05,
2012-08-21,2313.7,34895100.0,,9.84,19.04,1.6,2.07,
2012-08-22,2295.59,31708412.0,,9.8,18.81,1.59,2.03,
2012-08-23,2302.2,31335342.0,,9.81,19.26,1.59,2.05,
2012-08-24,2275.68,31869591.0,,9.73,18.82,1.56,1.99,
2012-08-27,2228.2,37386191.0,,9.58,18.74,1.52,1.94,
2012-08-28,2238.41,33773615.0,,9.63,19.3,1.53,1.94,
2012-08-29,2214.81,29010648.0,,9.56,19.2,1.51,1.9,
2012-08-30,2211.37,35491310.0,,9.54,18.96,1.51,1.91,
2012-08-31,2204.87,25964986.0,,9.47,18.66,1.49,1.91,
2012-09-03,2228.37,38548592.0,,9.51,18.69,1.5,1.95,
2012-09-04,2204.41,34852688.0,,9.43,18.44,1.48,1.91,
2012-09-05,2199.88,34751824.0,,9.39,18.54,1.48,1.92,
2012-09-06,2217.82,31695884.0,,9.44,18.7,1.49,1.94,
2012-09-07,2317.18,94529764.0,,9.8,19.43,1.54,2.05,
2012-09-10,2326.67,65330554.0,,9.82,19.63,1.54,2.08,
2012-09-11,2311.89,46260719.0,,9.75,19.86,1.53,2.07,
2012-09-12,2320.07,49622518.0,,9.76,20.05,1.54,2.1,
2012-09-13,2298.46,42049849.0,,9.7,19.99,1.53,2.06,
2012-09-14,2315.54,61571814.0,,9.78,20.13,1.54,2.07,
2012-09-17,2258.71,48984734.0,,9.58,19.42,1.51,2.01,
2012-09-18,2235.24,33228696.0,,9.49,19.04,1.5,1.98,
2012-09-19,2246.24,34349706.0,,9.51,19.19,1.5,2.01,
2012-09-20,2195.95,42545779.0,,9.34,18.74,1.47,1.93,
2012-09-21,2199.06,38120593.0,,9.35,18.74,1.48,1.92,
2012-09-24,2215.52,37501686.0,,9.38,18.81,1.48,1.94,
2012-09-25,2210.15,27877019.0,,9.38,18.77,1.48,1.94,
2012-09-26,2184.89,27454626.0,,9.28,18.36,1.47,1.89,
2012-09-27,2251.72,53016900.0,,9.54,18.72,1.51,1.95,
2012-09-28,2293.11,57875825.0,,9.68,19.15,1.53,2.0,
2012-10-08,2270.05,35534424.0,,9.62,19.15,1.52,1.98,
2012-10-09,2320.16,52548887.0,,9.8,19.42,1.55,2.03,
2012-10-10,2324.12,42686238.0,,9.81,19.41,1.55,2.04,
2012-10-11,2302.53,41300655.0,,9.74,19.12,1.54,2.0,
2012-10-12,2304.53,36874145.0,,9.76,19.08,1.54,2.01,
2012-10-15,2294.86,28651746.0,,9.74,18.98,1.54,1.99,
2012-10-16,2298.16,32059679.0,,9.74,19.02,1.54,1.98,
2012-10-17,2300.8,33349409.0,,9.76,19.01,1.54,1.99,
2012-10-18,2336.08,50615100.0,,9.85,19.18,1.56,2.02,
2012-10-19,2332.47,35927732.0,,9.84,19.06,1.55,2.01,
2012-10-22,2341.59,34368286.0,,9.85,18.94,1.56,2.01,
2012-10-23,2312.08,37221272.0,,9.76,19.23,1.54,1.98,
2012-10-24,2307.78,37542445.0,,9.75,19.32,1.54,1.98,
2012-10-25,2291.24,44351531.0,,9.71,19.05,1.53,1.96,
2012-10-26,2247.91,40900519.0,,9.51,19.11,1.5,1.92,
2012-10-29,2235.85,27581325.0,,9.47,18.98,1.48,1.88,
2012-10-30,2239.88,34083125.0,,9.49,19.09,1.48,1.86,
2012-10-31,2254.82,37169795.0,,9.46,19.39,1.46,1.88,
2012-11-01,2297.88,50761729.0,,9.63,19.74,1.49,1.93,
2012-11-02,2306.77,39833288.0,,9.68,19.77,1.49,1.92,
2012-11-05,2301.88,39510372.0,,9.66,19.84,1.49,1.91,
2012-11-06,2292.21,39280627.0,,9.64,19.63,1.49,1.91,
2012-11-07,2287.5,33067403.0,,9.63,19.59,1.49,1.9,
2012-11-08,2245.41,35426475.0,,9.5,19.18,1.47,1.86,
2012-11-09,2240.92,30506968.0,,9.49,19.13,1.47,1.84,
2012-11-12,2251.85,34721685.0,,9.53,19.12,1.47,1.86,
2012-11-13,2212.44,34083704.0,,9.4,18.77,1.45,1.82,
2012-11-14,2223.11,26758790.0,,9.44,18.82,1.46,1.83,
2012-11-15,2193.62,28319151.0,,9.33,18.55,1.44,1.77,
2012-11-16,2177.24,30247786.0,,9.26,18.43,1.43,1.76,
2012-11-19,2174.99,26978666.0,,9.25,18.41,1.43,1.77,
2012-11-20,2164.88,23948916.0,,9.21,18.25,1.42,1.75,
2012-11-21,2194.9,30508482.0,,9.31,18.41,1.44,1.78,
2012-11-22,2177.55,22912351.0,,9.25,18.17,1.43,1.78,
2012-11-23,2192.68,28667493.0,,9.3,18.25,1.43,1.78,
2012-11-26,2175.6,24742696.0,,9.25,18.12,1.43,1.77,
2012-11-27,2150.64,31946746.0,,9.19,17.84,1.42,1.74,
2012-11-28,2129.16,30009339.0,,9.15,17.52,1.41,1.69,
2012-11-29,2115.68,29670625.0,,9.1,17.55,1.4,1.67,
2012-11-30,2139.66,36406911.0,,9.17,17.68,1.41,1.7,
2012-12-03,2108.85,40186762.0,,9.09,16.93,1.4,1.66,
2012-12-04,2131.47,36225915.0,,9.15,17.08,1.41,1.67,
2012-12-05,2207.88,82487103.0,,9.41,17.64,1.45,1.74,
2012-12-06,2203.6,48574689.0,,9.4,17.52,1.45,1.73,
2012-12-07,2246.76,76169748.0,,9.53,17.88,1.47,1.78,
2012-12-10,2271.05,73375475.0,,9.62,18.24,1.48,1.8,
2012-12-11,2258.5,51468703.0,,9.59,17.96,1.48,1.8,
2012-12-12,2267.77,45006454.0,,9.63,17.96,1.49,1.81,
2012-12-13,2242.64,41942100.0,,9.54,17.96,1.47,1.79,
2012-12-14,2355.87,110892562.0,,9.96,18.79,1.54,1.86,
2012-12-17,2366.7,94088195.0,,9.99,18.78,1.54,1.88,
2012-12-18,2368.12,85784849.0,,10.0,18.56,1.54,1.87,
2012-12-19,2371.11,63292530.0,,10.01,18.61,1.54,1.87,
2012-12-20,2384.82,65655462.0,,10.03,18.75,1.55,1.88,
2012-12-21,2372.0,68714158.0,,9.95,18.66,1.53,1.87,
2012-12-24,2381.22,53087004.0,,9.97,18.74,1.54,1.88,
2012-12-25,2448.4,95502350.0,,10.23,19.23,1.58,1.94,
2012-12-26,2457.62,71591828.0,,10.24,19.59,1.58,1.96,
2012-12-27,2444.59,73255067.0,,10.19,19.46,1.57,1.96,
2012-12-28,2480.05,67166321.0,,10.31,19.71,1.59,1.97,
2012-12-31,2522.95,82002293.0,,10.49,19.97,1.62,1.99,
2013-01-04,2524.41,97988182.0,,10.58,20.19,1.63,2.08,
2013-01-07,2535.99,75167993.0,,10.6,20.41,1.64,2.08,
2013-01-08,2525.33,71837100.0,,10.52,20.7,1.62,2.08,
2013-01-09,2526.13,70231170.0,,10.53,20.99,1.62,2.1,
2013-01-10,2530.57,71085862.0,,10.56,21.1,1.63,2.1,
2013-01-11,2483.23,74239176.0,,10.41,20.65,1.6,2.04,
2013-01-14,2577.73,93554091.0,,10.73,21.41,1.65,2.12,
2013-01-15,2595.86,98620805.0,,10.76,21.58,1.66,2.16,
2013-01-16,2577.09,93536084.0,,10.67,21.4,1.64,2.16,
2013-01-17,2552.76,69915239.0,,10.56,21.16,1.62,2.13,
2013-01-18,2595.44,77940303.0,,10.7,21.63,1.65,2.18,
2013-01-21,2610.9,84133742.0,,10.71,21.7,1.65,2.17,
2013-01-22,2596.9,105766275.0,,10.67,21.43,1.64,2.14,
2013-01-23,2607.46,75739444.0,,10.7,21.53,1.65,2.16,
2013-01-24,2582.75,111277172.0,,10.71,20.89,1.64,2.11,
2013-01-25,2571.67,58487359.0,,10.64,21.06,1.63,2.1,
2013-01-28,2651.86,91274790.0,,10.9,21.32,1.67,2.16,
2013-01-29,2675.87,101040229.0,,10.94,21.46,1.68,2.18,
2013-01-30,2688.71,99874990.0,,11.08,21.39,1.7,2.2,
2013-01-31,2686.88,96740101.0,,11.1,21.43,1.7,2.2,
2013-02-01,2743.32,103879515.0,,11.29,21.36,1.73,2.22,
2013-02-04,2748.03,127939179.0,,11.33,21.33,1.74,2.23,
2013-02-05,2771.68,116130819.0,,11.34,21.66,1.74,2.28,
2013-02-06,2775.84,82779271.0,,11.34,21.59,1.74,2.27,
2013-02-07,2759.87,89978142.0,,11.24,21.63,1.72,2.27,
2013-02-08,2771.73,77429644.0,,11.29,21.83,1.73,2.3,
2013-02-18,2737.47,76438227.0,,11.22,21.86,1.72,2.27,
2013-02-19,2685.61,80626431.0,,11.03,21.54,1.69,2.21,
2013-02-20,2702.64,70019377.0,,11.07,22.06,1.7,2.24,
2013-02-21,2610.55,100657984.0,,10.73,21.34,1.64,2.15,
2013-02-22,2596.6,60204852.0,,10.66,21.56,1.63,2.16,
2013-02-25,2604.96,53161942.0,,10.7,21.68,1.64,2.16,
